Time,MarkersValid,TrolleyPos,Hoistpos,NoOfMarkers,m1,m2,m3,m4,m5,m6
,True,23.138,6.925,4,"(62617,63189)","(65502,63265)","(68405,63227)","(117677,124672)","(83806,129245)","(106003,127257)"
,True,23.138,6.925,4,"(62617,63189)","(65502,63265)","(68405,63227)","(117677,124672)","(83806,129245)","(106003,127257)"
,True,23.194,6.925,3,"(62615,62854)","(65502,62928)","(68400,62890)","(104045,123143)","(101434,130593)","(112053,128532)"
,True,23.212,6.925,4,"(62585,62757)","(65471,62829)","(68373,62799)","(123531,129537)","(100912,128467)","(116750,123657)"
,True,23.21,6.925,4,"(62547,62817)","(65426,62893)","(68336,62862)","(122690,121838)","(121262,130437)","(106990,130694)"
,True,23.203,6.925,4,"(62553,62927)","(65440,62994)","(68342,62970)","(123043,130256)","(72721,127721)","(106990,130694)"
,True,23.203,6.925,4,"(62553,62927)","(65440,62994)","(68342,62970)","(123043,130256)","(72721,127721)","(106990,130694)"
,True,23.199,6.925,3,"(62547,63025)","(65433,63111)","(68334,63075)","(117992,129333)","(114878,119870)","(122653,121140)"
,True,23.199,6.925,3,"(62536,63117)","(65416,63201)","(68324,63166)","(116354,121079)","(106648,126912)","(109740,129599)"
,True,23.196,6.925,3,"(62548,63204)","(65434,63292)","(68336,63257)","(109483,129060)","(79356,130064)","(109740,129599)"
,True,23.2,6.925,3,"(62552,63257)","(65433,63352)","(68340,63313)","(93462,127870)","(96123,127915)","(109740,129599)"
,True,23.203,6.925,3,"(62562,63308)","(65446,63406)","(68351,63362)","(105454,119067)","(110882,130442)","(126172,128878)"
,True,23.203,6.925,3,"(62562,63308)","(65446,63406)","(68351,63362)","(105454,119067)","(110882,130442)","(126172,128878)"
,True,23.211,6.925,7,"(62593,63302)","(65480,63399)","(68382,63358)","(110945,124742)","(120341,126367)","(116555,128486)"
,True,23.211,6.925,7,"(62593,63302)","(65480,63399)","(68382,63358)","(110945,124742)","(120341,126367)","(116555,128486)"
,True,23.223,6.925,5,"(62583,63278)","(65464,63373)","(68371,63335)","(128095,127979)","(98789,128670)","(116555,128486)"
,True,23.272,6.925,3,"(62637,63020)","(65524,63114)","(68424,63079)","(122298,121360)","(100595,126927)","(72690,130681)"
,True,23.272,6.925,3,"(62637,63020)","(65524,63114)","(68424,63079)","(122298,121360)","(100595,126927)","(72690,130681)"
,True,23.272,6.925,3,"(62637,63020)","(65524,63114)","(68424,63079)","(122298,121360)","(100595,126927)","(72690,130681)"
,True,23.402,6.925,3,"(62670,62234)","(65556,62282)","(68457,62292)","(102074,127853)","(91443,127630)","(72690,130681)"
,True,23.427,6.925,5,"(62691,62177)","(65579,62253)","(68478,62235)","(119753,125486)","(81802,126767)","(72690,130681)"
,True,23.414,6.925,3,"(62709,62417)","(65601,62488)","(68496,62473)","(96622,124002)","(101081,124307)","(72690,130681)"
,True,23.395,6.925,4,"(62709,62651)","(65595,62704)","(68498,62707)","(119311,121112)","(106812,122198)","(119480,125329)"
,True,23.382,6.925,4,"(62733,62962)","(65622,63061)","(68520,63016)","(84500,125776)","(89507,124715)","(113738,124298)"
,True,23.373,6.925,4,"(62722,63256)","(65608,63377)","(68511,63290)","(113145,119128)","(108302,126076)","(127215,124826)"
,True,23.373,6.925,4,"(62722,63256)","(65608,63377)","(68511,63290)","(113145,119128)","(108302,126076)","(127215,124826)"
,True,23.38,6.925,3,"(62690,63360)","(68478,63375)","(65576,63494)","(123799,122803)","(115879,122660)","(92900,128628)"
,True,23.391,6.925,5,"(62655,63323)","(68443,63333)","(65539,63457)","(125969,124596)","(123259,128472)","(92900,128628)"
,True,23.408,6.925,5,"(62653,63061)","(65535,63154)","(68440,63086)","(94114,125523)","(129968,130370)","(112322,126182)"
,True,23.432,6.925,3,"(62672,62733)","(65562,62808)","(68460,62775)","(119340,125701)","(95544,130628)","(112322,126182)"
,True,23.432,6.925,3,"(62672,62733)","(65562,62808)","(68460,62775)","(119340,125701)","(95544,130628)","(112322,126182)"
,True,23.454,6.925,3,"(62679,62482)","(65563,62547)","(68466,62530)","(120356,120066)","(119059,123034)","(97873,123749)"
,True,23.454,6.925,3,"(62679,62482)","(65563,62547)","(68466,62530)","(120356,120066)","(119059,123034)","(97873,123749)"
,True,23.462,6.925,3,"(62659,62333)","(65547,62402)","(68445,62391)","(94616,124097)","(88247,127145)","(96642,130640)"
,True,23.462,6.925,3,"(62659,62333)","(65547,62402)","(68445,62391)","(94616,124097)","(88247,127145)","(96642,130640)"
,True,23.468,6.913,3,"(62663,62263)","(65550,62348)","(68449,62324)","(97728,130526)","(109183,125255)","(96642,130640)"
,True,23.464,6.89,5,"(62635,62291)","(65516,62349)","(68419,62350)","(126949,121711)","(121934,128938)","(98421,128562)"
,True,23.455,6.863,4,"(62645,62383)","(65532,62447)","(68426,62441)","(114760,121028)","(117980,127108)","(98421,128562)"
,True,23.449,6.829,3,"(62615,62528)","(65491,62605)","(68390,62583)","(117063,121922)","(101339,130290)","(108730,128927)"
,True,23.436,6.787,3,"(62584,62756)","(65458,62854)","(68353,62808)","(97839,118288)","(126872,127247)","(108730,128927)"
,True,23.427,6.743,3,"(62586,62928)","(68351,62954)","(65462,63013)","(122969,122127)","(94682,126062)","(108730,128927)"
,True,23.427,6.698,4,"(62556,63064)","(68317,63070)","(65421,63182)","(127027,128357)","(97374,130260)","(108730,128927)"
,True,23.427,6.655,3,"(62560,63068)","(68316,63072)","(65429,63183)","(91919,118087)","(110389,127115)","(105720,129837)"
,True,23.434,6.61,5,"(62524,62861)","(65387,62926)","(68274,62883)","(119597,129140)","(112853,129316)","(105720,129837)"
,True,23.445,6.57,3,"(62537,62684)","(65400,62773)","(68280,62735)","(126358,121013)","(125389,122156)","(121913,130318)"
,True,23.451,6.532,3,"(62556,62512)","(65417,62604)","(68295,62577)","(109547,121857)","(102551,127212)","(121913,130318)"
,True,23.462,6.501,3,"(62563,62377)","(65421,62453)","(68299,62444)","(124293,127619)","(106254,122774)","(127341,124402)"
,True,23.46,6.478,4,"(62565,62388)","(65425,62471)","(68298,62453)","(126540,124817)","(126213,124827)","(119180,130632)"
