MarkersValid,TrolleyPos,Hoistpos,NoOfMarkers,m1,m2,m3,m4,m5,m6
False,76.3,16.571,17,"(114665,12816)","(124804,14391)","(113433,17710)","(92634,19518)","(125477,24579)","(125878,25244)"
False,76.3,16.571,25,"(67216,3518)","(124950,3825)","(90903,9744)","(116218,10712)","(118591,13262)","(111487,13424)"
True,76.3,16.571,17,"(100748,506)","(99726,3456)","(101072,4195)","(90193,13838)","(93079,18702)","(127742,22277)"
True,76.3,16.571,17,"(100748,506)","(99726,3456)","(101072,4195)","(90193,13838)","(93079,18702)","(127742,22277)"
True,76.301,16.571,15,"(117921,4292)","(107728,8343)","(99131,9330)","(102038,19447)","(85270,25418)","(124323,29089)"
False,76.303,16.571,14,"(105631,333)","(125739,4472)","(111160,5269)","(101160,16897)","(127988,16917)","(106265,27028)"
False,76.303,16.571,14,"(105631,333)","(125739,4472)","(111160,5269)","(101160,16897)","(127988,16917)","(106265,27028)"
True,76.305,16.571,16,"(109301,4069)","(72064,9264)","(89649,17277)","(117181,17594)","(121086,17993)","(98577,20921)"
True,76.306,16.571,12,"(86086,1801)","(117406,8530)","(86001,16568)","(104876,21727)","(119276,21818)","(123450,41298)"
True,76.306,16.571,12,"(86086,1801)","(117406,8530)","(86001,16568)","(104876,21727)","(119276,21818)","(123450,41298)"
False,76.307,16.571,18,"(108138,3853)","(128002,5126)","(102688,7171)","(112760,12580)","(97096,16986)","(122898,17188)"
True,76.31,16.571,11,"(115825,2307)","(96662,3689)","(81376,8893)","(115115,12777)","(111849,13458)","(100073,17891)"
True,76.31,16.571,11,"(115825,2307)","(96662,3689)","(81376,8893)","(115115,12777)","(111849,13458)","(100073,17891)"
True,76.31,16.571,9,"(115540,18749)","(118369,23914)","(95673,27521)","(111102,28023)","(112254,39752)","(78149,61354)"
True,76.312,16.571,14,"(128137,1111)","(105154,3244)","(104670,7533)","(63911,9355)","(114691,15596)","(122220,24228)"
True,76.312,16.571,14,"(128137,1111)","(105154,3244)","(104670,7533)","(63911,9355)","(114691,15596)","(122220,24228)"
True,76.314,16.571,15,"(92484,8659)","(76291,9201)","(118866,14916)","(97790,15670)","(103668,22689)","(111927,24427)"
False,76.313,16.571,14,"(98523,16388)","(125163,17736)","(116139,35063)","(120772,35251)","(115884,37857)","(125873,39162)"
False,76.313,16.571,14,"(98523,16388)","(125163,17736)","(116139,35063)","(120772,35251)","(115884,37857)","(125873,39162)"
False,76.312,16.571,20,"(93338,2231)","(109283,4545)","(95945,5412)","(90694,8520)","(107897,12223)","(108589,13497)"
True,76.31,16.571,16,"(121368,973)","(98044,2973)","(109115,6687)","(123564,7836)","(121969,11634)","(116224,20917)"
True,76.31,16.571,16,"(121368,973)","(98044,2973)","(109115,6687)","(123564,7836)","(121969,11634)","(116224,20917)"
False,76.311,16.571,20,"(93513,1481)","(100090,2876)","(121178,4169)","(100259,4840)","(103449,5878)","(83047,13296)"
True,76.311,16.571,22,"(80245,9637)","(95230,9781)","(124405,10627)","(116626,11796)","(119656,14512)","(116321,19120)"
True,76.311,16.571,22,"(80245,9637)","(95230,9781)","(124405,10627)","(116626,11796)","(119656,14512)","(116321,19120)"
False,76.31,16.571,18,"(102606,1089)","(101799,1602)","(110007,4512)","(122975,10637)","(118675,11503)","(126352,21802)"
False,76.308,16.571,17,"(90165,2966)","(123708,4683)","(98519,7044)","(109813,7577)","(78675,15400)","(108455,21642)"
False,76.308,16.571,17,"(90165,2966)","(123708,4683)","(98519,7044)","(109813,7577)","(78675,15400)","(108455,21642)"
True,76.305,16.571,12,"(101256,6725)","(127980,12344)","(91491,14132)","(118037,14494)","(103411,14708)","(98863,17949)"
False,76.305,16.571,15,"(103082,4362)","(118911,4507)","(85889,18290)","(113949,20337)","(94155,22220)","(109019,31678)"
False,76.305,16.571,15,"(103082,4362)","(118911,4507)","(85889,18290)","(113949,20337)","(94155,22220)","(109019,31678)"
False,76.302,16.571,20,"(95380,1795)","(112793,5255)","(75457,5774)","(112167,8997)","(116097,11908)","(110624,14589)"
True,76.301,16.571,18,"(89606,1725)","(83933,7402)","(101785,10127)","(127359,11722)","(100310,13056)","(117698,18150)"
True,76.301,16.571,18,"(89606,1725)","(83933,7402)","(101785,10127)","(127359,11722)","(100310,13056)","(117698,18150)"
True,76.301,16.571,11,"(123144,3005)","(106613,3500)","(111812,3638)","(106250,4471)","(121866,11303)","(123479,18117)"
False,76.3,16.571,15,"(70356,3599)","(90921,6958)","(108958,8651)","(95738,9115)","(111506,22866)","(109578,25296)"
False,76.3,16.571,15,"(70356,3599)","(90921,6958)","(108958,8651)","(95738,9115)","(111506,22866)","(109578,25296)"
False,76.3,16.571,20,"(78955,3673)","(120652,4591)","(119174,8489)","(100100,8611)","(110421,9949)","(111107,10934)"
False,76.3,16.571,24,"(105179,547)","(130138,2889)","(117944,3836)","(96717,5776)","(124198,10126)","(127458,14029)"
False,76.3,16.571,24,"(105179,547)","(130138,2889)","(117944,3836)","(96717,5776)","(124198,10126)","(127458,14029)"
False,76.3,16.571,15,"(110303,6081)","(92461,8109)","(117198,18145)","(129326,18515)","(117635,26346)","(111883,28054)"
True,76.301,16.571,18,"(86172,5105)","(73054,5338)","(120737,10254)","(102754,10603)","(120230,11185)","(103138,11424)"
True,76.301,16.571,18,"(86172,5105)","(73054,5338)","(120737,10254)","(102754,10603)","(120230,11185)","(103138,11424)"
True,76.302,16.571,22,"(85335,3365)","(129307,6644)","(90923,6691)","(89350,9941)","(122131,11788)","(94097,15061)"
False,76.305,16.571,25,"(115666,775)","(90240,1767)","(120147,3950)","(101583,5526)","(78763,6203)","(115191,11758)"
False,76.305,16.571,25,"(115666,775)","(90240,1767)","(120147,3950)","(101583,5526)","(78763,6203)","(115191,11758)"
True,76.305,16.571,14,"(113568,6383)","(99926,12384)","(81851,13197)","(109555,13649)","(84299,15449)","(105408,20151)"
True,76.307,16.571,14,"(103799,4973)","(102508,11691)","(120854,17811)","(110066,31784)","(120459,34035)","(122844,39989)"
True,76.307,16.571,14,"(103799,4973)","(102508,11691)","(120854,17811)","(110066,31784)","(120459,34035)","(122844,39989)"
False,76.309,16.571,14,"(111940,2938)","(128482,9254)","(91841,9960)","(125749,10760)","(84399,12421)","(110523,16660)"
False,76.31,16.571,18,"(88981,566)","(107622,13666)","(105981,14667)","(94781,21595)","(129686,23462)","(113722,29799)"
False,76.31,16.571,18,"(88981,566)","(107622,13666)","(105981,14667)","(94781,21595)","(129686,23462)","(113722,29799)"
False,76.311,16.571,19,"(76161,355)","(120111,509)","(99002,1059)","(129177,2024)","(129394,5397)","(126547,5643)"
True,76.312,16.571,20,"(116258,8177)","(86436,9771)","(104864,11248)","(106673,12047)","(106974,12831)","(76899,14208)"
True,76.312,16.571,20,"(116258,8177)","(86436,9771)","(104864,11248)","(106673,12047)","(106974,12831)","(76899,14208)"
True,76.312,16.571,20,"(116258,8177)","(86436,9771)","(104864,11248)","(106673,12047)","(106974,12831)","(76899,14208)"
True,76.312,16.571,17,"(94115,891)","(127581,7888)","(123194,12761)","(101306,17473)","(106512,18627)","(126031,18882)"
True,76.314,16.571,21,"(82920,3478)","(105759,5095)","(109862,6507)","(121786,6995)","(105417,13245)","(109649,13232)"
True,76.314,16.571,21,"(82920,3478)","(105759,5095)","(109862,6507)","(121786,6995)","(105417,13245)","(109649,13232)"
False,76.311,16.571,13,"(92632,2563)","(74654,3913)","(98139,17542)","(106600,17735)","(123629,20859)","(110245,24299)"
False,76.312,16.571,19,"(115818,1105)","(128122,1452)","(111074,6340)","(110328,6904)","(103714,7369)","(93556,8367)"
False,76.312,16.571,19,"(115818,1105)","(128122,1452)","(111074,6340)","(110328,6904)","(103714,7369)","(93556,8367)"
False,76.311,16.571,23,"(97419,1285)","(114753,3581)","(94756,7193)","(124297,10110)","(90678,11136)","(125505,12023)"
False,76.311,16.571,23,"(97419,1285)","(114753,3581)","(94756,7193)","(124297,10110)","(90678,11136)","(125505,12023)"
True,76.309,16.571,19,"(102521,590)","(124253,2684)","(109421,3325)","(125883,4693)","(106043,5511)","(65334,7196)"
False,76.306,16.571,15,"(124635,679)","(93825,2341)","(95205,4871)","(91411,12283)","(117781,18756)","(87976,19133)"
False,76.306,16.571,15,"(124635,679)","(93825,2341)","(95205,4871)","(91411,12283)","(117781,18756)","(87976,19133)"
True,76.305,16.571,11,"(122629,6155)","(118219,15584)","(71333,19212)","(91712,20841)","(125774,22202)","(81288,23750)"
True,76.304,16.571,19,"(84214,416)","(130008,618)","(106143,1375)","(108272,7269)","(83342,7675)","(109600,11376)"
True,76.304,16.571,19,"(84214,416)","(130008,618)","(106143,1375)","(108272,7269)","(83342,7675)","(109600,11376)"
True,76.301,16.571,11,"(119383,2417)","(101421,4762)","(110132,11813)","(101242,12227)","(126573,23647)","(126757,25343)"
False,76.3,16.571,13,"(68274,7284)","(96908,7235)","(92094,12780)","(93850,15352)","(109268,15676)","(122489,20734)"
False,76.3,16.571,13,"(68274,7284)","(96908,7235)","(92094,12780)","(93850,15352)","(109268,15676)","(122489,20734)"
True,76.301,16.571,21,"(103336,2537)","(105556,3721)","(89041,8178)","(89756,8747)","(79512,10473)","(121417,16645)"
False,76.3,16.571,20,"(115618,624)","(61243,2782)","(105906,5087)","(129775,13062)","(113697,14787)","(114372,15086)"
False,76.3,16.571,20,"(115618,624)","(61243,2782)","(105906,5087)","(129775,13062)","(113697,14787)","(114372,15086)"
False,76.3,16.571,21,"(107211,4180)","(127699,5187)","(107189,6797)","(128336,13064)","(99060,15613)","(104909,19748)"
False,76.301,16.571,25,"(121731,1763)","(95448,2079)","(85293,4891)","(96267,7097)","(107497,9842)","(127647,11458)"
False,76.301,16.571,25,"(121731,1763)","(95448,2079)","(85293,4891)","(96267,7097)","(107497,9842)","(127647,11458)"
False,76.301,16.571,22,"(65184,2164)","(73839,6210)","(109656,6644)","(117150,8344)","(118937,9202)","(119904,9970)"
False,76.301,16.571,19,"(84361,3318)","(98334,3474)","(111208,4704)","(125657,8374)","(127522,9890)","(118771,12685)"
False,76.301,16.571,19,"(84361,3318)","(98334,3474)","(111208,4704)","(125657,8374)","(127522,9890)","(118771,12685)"
False,76.303,16.571,23,"(101342,683)","(107000,1946)","(90574,2406)","(111416,7139)","(83814,8161)","(104090,12543)"
False,76.306,16.571,17,"(70429,2130)","(89969,5222)","(84540,12001)","(103653,14607)","(101195,15305)","(103376,16609)"
False,76.306,16.571,17,"(70429,2130)","(89969,5222)","(84540,12001)","(103653,14607)","(101195,15305)","(103376,16609)"
True,76.306,16.571,19,"(116648,4434)","(122855,7334)","(82421,9322)","(125660,9723)","(124131,10395)","(124673,10692)"
False,76.309,16.571,8,"(102854,5602)","(109314,6546)","(111444,16363)","(88288,19245)","(71532,61507)","(72082,64904)"
False,76.309,16.571,8,"(102854,5602)","(109314,6546)","(111444,16363)","(88288,19245)","(71532,61507)","(72082,64904)"
False,76.31,16.571,19,"(105013,1459)","(90386,7302)","(76914,10104)","(91321,14712)","(103724,15486)","(111379,18138)"
False,76.31,16.571,20,"(126735,3743)","(105221,4726)","(127559,4908)","(118100,7797)","(119229,9857)","(118834,15455)"
False,76.31,16.571,20,"(126735,3743)","(105221,4726)","(127559,4908)","(118100,7797)","(119229,9857)","(118834,15455)"
False,76.312,16.571,25,"(106974,928)","(126656,2122)","(114367,3065)","(108314,7121)","(102298,8300)","(111921,8679)"
False,76.312,16.571,17,"(105424,5694)","(123590,5813)","(92156,20473)","(118813,21567)","(118120,24195)","(94483,26581)"
False,76.312,16.571,17,"(105424,5694)","(123590,5813)","(92156,20473)","(118813,21567)","(118120,24195)","(94483,26581)"
False,76.312,16.571,25,"(115949,609)","(119671,5572)","(121163,8418)","(120027,11921)","(94041,12542)","(88060,16434)"
False,76.312,16.571,21,"(76905,9850)","(127307,10958)","(107448,14231)","(106988,19368)","(101131,21782)","(121367,26239)"
False,76.312,16.571,21,"(76905,9850)","(127307,10958)","(107448,14231)","(106988,19368)","(101131,21782)","(121367,26239)"
True,76.312,16.571,18,"(82270,1328)","(108193,2842)","(129647,7958)","(91580,8970)","(117449,13384)","(112901,17971)"
False,76.311,16.571,18,"(121711,510)","(92736,2280)","(128364,4421)","(97360,10303)","(93735,10934)","(94170,13137)"
False,76.311,16.571,18,"(121711,510)","(92736,2280)","(128364,4421)","(97360,10303)","(93735,10934)","(94170,13137)"
False,76.309,16.571,18,"(122400,368)","(113986,3508)","(81176,3633)","(70890,4876)","(121393,6953)","(98819,8254)"
True,76.309,16.571,19,"(122643,664)","(123377,997)","(89419,2900)","(122091,3762)","(124606,7375)","(93962,7616)"
True,76.309,16.571,19,"(122643,664)","(123377,997)","(89419,2900)","(122091,3762)","(124606,7375)","(93962,7616)"
True,76.306,16.571,17,"(93331,947)","(99606,3016)","(115238,4588)","(100545,12943)","(96294,13301)","(127491,14139)"
True,76.305,16.571,11,"(103886,5755)","(107054,18604)","(125562,24872)","(100882,31684)","(111184,34941)","(98175,35105)"
True,76.305,16.571,11,"(103886,5755)","(107054,18604)","(125562,24872)","(100882,31684)","(111184,34941)","(98175,35105)"
False,76.305,16.571,16,"(120473,969)","(114867,1296)","(71056,3327)","(122687,3139)","(129222,17167)","(120144,18450)"
True,76.302,16.571,18,"(99303,4818)","(83862,8041)","(117841,15050)","(129192,15085)","(109219,17033)","(115171,18916)"
True,76.302,16.571,18,"(99303,4818)","(83862,8041)","(117841,15050)","(129192,15085)","(109219,17033)","(115171,18916)"
False,76.302,16.571,18,"(125068,608)","(113074,9999)","(127341,10779)","(95202,14413)","(116502,15554)","(101275,20915)"
False,76.301,16.571,16,"(96866,760)","(102374,1500)","(115177,3762)","(101479,4904)","(88681,11892)","(86729,22277)"
False,76.301,16.571,16,"(96866,760)","(102374,1500)","(115177,3762)","(101479,4904)","(88681,11892)","(86729,22277)"
True,76.3,16.571,18,"(111650,847)","(118611,3180)","(129636,4453)","(91557,12693)","(116628,13371)","(89572,15142)"
False,76.301,16.571,15,"(110302,4489)","(96241,5371)","(124861,5751)","(122514,9446)","(108728,12569)","(126919,17204)"
False,76.301,16.571,15,"(110302,4489)","(96241,5371)","(124861,5751)","(122514,9446)","(108728,12569)","(126919,17204)"
True,76.301,16.571,10,"(102238,2461)","(109531,4595)","(113812,7639)","(116954,17916)","(98298,25906)","(114217,44139)"
False,76.3,16.571,17,"(105837,2251)","(122886,4750)","(114791,13380)","(75603,26207)","(115010,28468)","(108319,31262)"
False,76.3,16.571,17,"(105837,2251)","(122886,4750)","(114791,13380)","(75603,26207)","(115010,28468)","(108319,31262)"
False,76.301,16.571,16,"(109336,1335)","(123914,4153)","(116672,5435)","(87015,7421)","(127280,12288)","(99884,12847)"
True,76.303,16.571,20,"(111180,518)","(128712,1602)","(130147,3823)","(110929,5856)","(105053,7893)","(110683,9566)"
True,76.303,16.571,20,"(111180,518)","(128712,1602)","(130147,3823)","(110929,5856)","(105053,7893)","(110683,9566)"
True,76.305,16.571,11,"(118431,8288)","(92042,13081)","(84325,15067)","(93181,16477)","(114971,26521)","(113362,29162)"
True,76.305,16.571,20,"(100785,629)","(90339,10400)","(99439,10463)","(104803,10892)","(103903,15420)","(98119,15828)"
True,76.305,16.571,20,"(100785,629)","(90339,10400)","(99439,10463)","(104803,10892)","(103903,15420)","(98119,15828)"
False,76.307,16.571,21,"(96361,497)","(87733,3846)","(105266,11240)","(119463,13439)","(128457,18947)","(82887,19794)"
False,76.309,16.571,18,"(78822,3129)","(100120,4397)","(97574,5379)","(101843,6369)","(126200,6595)","(87274,23617)"
False,76.309,16.571,18,"(78822,3129)","(100120,4397)","(97574,5379)","(101843,6369)","(126200,6595)","(87274,23617)"
False,76.31,16.571,14,"(106709,1284)","(129721,2650)","(94320,3424)","(82869,4971)","(124381,13359)","(115548,19251)"
False,76.311,16.571,16,"(85159,837)","(90567,2183)","(89073,4139)","(96152,11821)","(122221,14350)","(117504,16370)"
False,76.311,16.571,16,"(85159,837)","(90567,2183)","(89073,4139)","(96152,11821)","(122221,14350)","(117504,16370)"
True,76.311,16.571,23,"(127402,2405)","(127216,10973)","(73304,11830)","(126386,11674)","(124307,13709)","(128947,15675)"
False,76.312,16.571,16,"(104740,2808)","(113044,3201)","(87693,7919)","(89103,8924)","(88611,10652)","(119909,13878)"
False,76.312,16.571,16,"(104740,2808)","(113044,3201)","(87693,7919)","(89103,8924)","(88611,10652)","(119909,13878)"
True,76.311,16.571,12,"(90322,1373)","(102188,9447)","(122910,15120)","(99831,15746)","(96894,20017)","(102711,30196)"
True,76.311,16.571,22,"(117919,3259)","(112633,4298)","(81727,6529)","(121020,9799)","(115943,13656)","(109397,14710)"
True,76.311,16.571,22,"(117919,3259)","(112633,4298)","(81727,6529)","(121020,9799)","(115943,13656)","(109397,14710)"
True,76.311,16.571,18,"(102689,5118)","(85745,6596)","(95860,13066)","(101768,15296)","(107421,15977)","(112089,16785)"
False,76.311,16.571,22,"(97252,1214)","(88566,1365)","(81658,3191)","(127354,7983)","(96729,9337)","(84736,10145)"
False,76.311,16.571,22,"(97252,1214)","(88566,1365)","(81658,3191)","(127354,7983)","(96729,9337)","(84736,10145)"
True,76.31,16.571,15,"(120585,1460)","(124979,7796)","(101219,12338)","(128206,12359)","(98360,18442)","(103819,28212)"
False,76.309,16.571,15,"(112497,9022)","(92522,9870)","(95031,12349)","(130411,15615)","(107851,20290)","(116990,20363)"
False,76.309,16.571,15,"(112497,9022)","(92522,9870)","(95031,12349)","(130411,15615)","(107851,20290)","(116990,20363)"
True,76.306,16.571,19,"(104367,2438)","(125796,10279)","(92661,10599)","(126598,10600)","(95560,18206)","(110770,22398)"
False,76.305,16.571,18,"(127483,3545)","(110493,6820)","(83477,11110)","(103647,15039)","(102854,15417)","(129694,18227)"
False,76.305,16.571,18,"(127483,3545)","(110493,6820)","(83477,11110)","(103647,15039)","(102854,15417)","(129694,18227)"
False,76.304,16.571,16,"(92949,7247)","(113345,10447)","(94422,28688)","(109535,29553)","(100618,30634)","(129037,36727)"
True,76.302,16.571,20,"(111533,3484)","(120466,3425)","(115829,7548)","(103905,9993)","(101249,15271)","(119852,16239)"
True,76.302,16.571,20,"(111533,3484)","(120466,3425)","(115829,7548)","(103905,9993)","(101249,15271)","(119852,16239)"
True,76.301,16.571,22,"(84746,644)","(90414,1082)","(61683,2934)","(95650,3686)","(126254,7144)","(97935,11301)"
False,76.301,16.571,23,"(110253,578)","(112587,751)","(118991,834)","(103321,2885)","(104566,4004)","(119686,5627)"
False,76.301,16.571,23,"(110253,578)","(112587,751)","(118991,834)","(103321,2885)","(104566,4004)","(119686,5627)"
False,76.301,16.571,24,"(114013,3072)","(109441,3954)","(106697,5566)","(93685,6279)","(102543,7888)","(114072,9915)"
True,76.301,16.571,18,"(127798,5039)","(85578,5235)","(105094,7615)","(120811,7852)","(121275,8373)","(95816,11571)"
